ETER_ID,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,Url,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021
DE0162,"Hochschule für Musik, Theater und Medien Hannover",public,Other,No,www.hmtm-hannover.de,DE92,Hannover,Hannover,DE929,Region Hannover,Region Hannover
DE0163,Hochschule für Musik Detmold,public,Other,No,www.hfm-detmold.de,DEA4,Detmold,Detmold,DEA45,Lippe,Lippe
DE0164,Kunstakademie Düsseldorf,public,Other,No,www.kunstakademie-duesseldorf.de,DEA1,Düsseldorf,Düsseldorf,DEA11,"Düsseldorf, Kreisfreie Stadt","Düsseldorf, Kreisfreie Stadt"
DE0165,Robert-Schumann-Hochschule Düsseldorf,public,Other,No,www.rsh-duesseldorf.de,DEA1,Düsseldorf,Düsseldorf,DEA11,"Düsseldorf, Kreisfreie Stadt","Düsseldorf, Kreisfreie Stadt"
DE0166,Folkwang Universität der Künste,public,Other,No,www.folkwang-uni.de,DEA1,Düsseldorf,Düsseldorf,DEA13,"Essen, Kreisfreie Stadt","Essen, Kreisfreie Stadt"
DE0167,Kunsthochschule für Medien Köln,public,Other,No,www.khm.de,DEA2,Köln,Köln,DEA23,"Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt"
DE0168,Hochschule für Musik und Tanz Köln,public,Other,No,www.hfmt-koeln.de,DEA2,Köln,Köln,DEA23,"Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt"
DE0169,Kunstakademie Münster,public,Other,No,www.kunstakademie-muenster.de,DEA3,Münster,Münster,DEA33,"Münster, Kreisfreie Stadt","Münster, Kreisfreie Stadt"
DE0170,Alanus Hochschule Alfter (Priv. H),private,Other,No,www.alanus.edu,DEA2,Köln,Köln,DEA2C,Rhein-Sieg-Kreis,Rhein-Sieg-Kreis
DE0171,Hochschule der Bildenden Künste Saarbrücken,public,Other,No,www.hbksaar.de,DEC0,Saarland,Saarland,DEC01,Regionalverband Saarbrücken,Regionalverband Saarbrücken
DE0172,"Hochschule für Musik, Saarbrücken",public,Other,No,www.hfm.saarland.de,DEC0,Saarland,Saarland,DEC01,Regionalverband Saarbrücken,Regionalverband Saarbrücken
DE0173,Hochschule für Bildende Künste Dresden,public,Other,Yes,www.hfbk-dresden.de,DED2,Dresden,Dresden,DED21,"Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt"
DE0175,Hochschule für Musik Carla Maria von Weber Dresden,public,Other,No,www.hfmdd.de,DED2,Dresden,Dresden,DED21,"Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt"
DE0176,Palucca Hochschule für Tanz Dresden,public,Other,No,www.palucca.eu,DED2,Dresden,Dresden,DED21,"Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt"
DE0177,Hochschule für Graphik und Buchkunst Leipzig,public,Other,No,www.hgb-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt"
DE0178,Hochschule für Musik und Theater Leipzig,public,Other,No,www.hmt-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt"
DE0180,Burg Giebichenstein Kunsthochschule Halle,public,Other,No,www.burg-halle.de,DEE0,Sachsen-Anhalt,Sachsen-Anhalt,DEE02,"Halle (Saale), Kreisfreie Stadt","Halle (Saale), Kreisfreie Stadt"
DE0182,Muthesius Kunsthochschule Kiel,public,Other,No,www.muthesius-kunsthochschule.de,DEF0,Schleswig-Holstein,Schleswig-Holstein,DEF02,"Kiel, Kreisfreie Stadt","Kiel, Kreisfreie Stadt"
DE0183,Musikhochschule Lübeck,public,Other,No,www.mh-luebeck.de,DEF0,Schleswig-Holstein,Schleswig-Holstein,DEF03,"Lübeck, Kreisfreie Stadt","Lübeck, Kreisfreie Stadt"
DE0184,Hochschule für Musik Franz Liszt Weimar,public,Other,No,www.hfm-weimar.de,DEG0,Thüringen,Thüringen,DEG05,"Weimar, Kreisfreie Stadt","Weimar, Kreisfreie Stadt"
DE0185,Hochschule Aalen - Technik und Wirtschaft,public,University of applied sciences,No,www.hs-aalen.de,DE11,Stuttgart,Stuttgart,DE11D,Ostalbkreis,Ostalbkreis
DE0186,Hochschule Albstadt-Sigmaringen (FH),public,University of applied sciences,No,www.hs-albsig.de,DE14,Tübingen,Tübingen,DE143,Zollernalbkreis,Zollernalbkreis
DE0187,Fachhochschule Biberach a. d. Riss,public,University of applied sciences,No,www.hochschule-biberach.de,DE14,Tübingen,Tübingen,DE146,Biberach,Biberach
DE0188,Hochschule Esslingen (FH),public,University of applied sciences,No,www.hs-esslingen.de,DE11,Stuttgart,Stuttgart,DE113,Esslingen,Esslingen
DE0189,Hochuschule Furtwangen (FH),public,University of applied sciences,No,www.hs-furtwangen.de,DE13,Freiburg,Freiburg,DE136,Schwarzwald-Baar-Kreis,Schwarzwald-Baar-Kreis
DE0190,Hochschule Heilbronn,public,University of applied sciences,No,www.hs-heilbronn.de,DE11,Stuttgart,Stuttgart,DE117,"Heilbronn, Stadtkreis","Heilbronn, Stadtkreis"
DE0191,Hochschule Karsruhe - Technik und Wirtschaft,public,University of applied sciences,No,www.hs-karlsruhe.de,DE12,Karlsruhe,Karlsruhe,DE122,"Karlsruhe, Stadtkreis","Karlsruhe, Stadtkreis"
DE0192,"Hochschule Konstanz - Technik, Wirtschaft und Gestaltung",public,University of applied sciences,No,www.htwg-konstanz.de,DE13,Freiburg,Freiburg,DE138,Konstanz,Konstanz
DE0193,Hochschule der Bundesagentur für Arbeit,public,University of applied sciences,No,www.hdba.de,DE12,Karlsruhe,Karlsruhe,DE126,"Mannheim, Stadtkreis","Mannheim, Stadtkreis"
DE0194,Hochschule Mannheim (FH),public,University of applied sciences,No,www.hs-mannheim.de,DE12,Karlsruhe,Karlsruhe,DE126,"Mannheim, Stadtkreis","Mannheim, Stadtkreis"
DE0195,Hochschule für Wirtschaft und Umwelt Nürtingen-Geislingen,public,University of applied sciences,No,www.hfwu.de,DE11,Stuttgart,Stuttgart,DE114,Göppingen,Göppingen
DE0196,Hochschule Offenburg,public,University of applied sciences,No,www.fh-offenburg.de,DE13,Freiburg,Freiburg,DE134,Ortenaukreis,Ortenaukreis
DE0197,"Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht",public,University of applied sciences,No,www.hs-pforzheim.de,DE12,Karlsruhe,Karlsruhe,DE129,"Pforzheim, Stadtkreis","Pforzheim, Stadtkreis"
DE0198,"Duale Hochschule Baden Württemberg, Stuttgart (FH)",public,University of applied sciences,No,www.dhbw.de,DE11,Stuttgart,Stuttgart,DE111,"Stuttgart, Stadtkreis","Stuttgart, Stadtkreis"
DE0199,Hochschule Ravensburg-Weingarten,public,University of applied sciences,No,www.hs-weingarten.de,DE14,Tübingen,Tübingen,DE148,Ravensburg,Ravensburg
DE0200,Hochschule Reutlingen,public,University of applied sciences,No,www.reutlingen-university.de,DE14,Tübingen,Tübingen,DE141,Reutlingen,Reutlingen
DE0201,Hochschule für Forstwirtschaft Rottenburg (FH),public,University of applied sciences,No,www.hs-rottenburg.net,DE14,Tübingen,Tübingen,DE142,"Tübingen, Landkreis","Tübingen, Landkreis"
DE0202,Hochschule für Gestaltung Schwäbisch Gmünd,public,University of applied sciences,No,www.hfg-gmuend.de,DE11,Stuttgart,Stuttgart,DE11D,Ostalbkreis,Ostalbkreis
DE0203,"Fachhochschule Stuttgart, Hochschule der Medien",public,University of applied sciences,No,www.hdm-stuttgart.de,DE11,Stuttgart,Stuttgart,DE111,"Stuttgart, Stadtkreis","Stuttgart, Stadtkreis"
DE0204,Hochschule für Technik Stuttgart,public,University of applied sciences,No,www.hft-stuttgart.de,DE11,Stuttgart,Stuttgart,DE111,"Stuttgart, Stadtkreis","Stuttgart, Stadtkreis"
DE0205,Hochschule Ulm,public,University of applied sciences,No,www.hs-ulm.de,DE14,Tübingen,Tübingen,DE144,"Ulm, Stadtkreis","Ulm, Stadtkreis"
DE0208,SRH Hochschule Heidelberg (Priv. FH),private,University of applied sciences,No,www.hochschule-heidelberg.de,DE12,Karlsruhe,Karlsruhe,DE125,"Heidelberg, Stadtkreis","Heidelberg, Stadtkreis"
DE0209,German Graduate School of Management and Law,private,University of applied sciences,No,www.ggs.de,DE11,Stuttgart,Stuttgart,DE117,"Heilbronn, Stadtkreis","Heilbronn, Stadtkreis"
DE0211,"Karlshochschule International University, Karlsruhe (Priv. FH)",private,University of applied sciences,No,www.karlshochschule.de,DE12,Karlsruhe,Karlsruhe,DE122,"Karlsruhe, Stadtkreis","Karlsruhe, Stadtkreis"
DE0213,SRH Fernhochschule Riedlingen,private,University of applied sciences,No,www.mobile-university.de,DE14,Tübingen,Tübingen,DE146,Biberach,Biberach
DE0215,"AKAD, Fachhochschule Stuttgart (Priv. Fern-FH für Berufstätige)",private,University of applied sciences,No,www.akad.de,DE11,Stuttgart,Stuttgart,DE111,"Stuttgart, Stadtkreis","Stuttgart, Stadtkreis"
DE0216,"Merz Akademie Hochschule für Gestaltung, Kunst und Medien, Stuttgart (Priv. FH)",private,University of applied sciences,No,www.merz-akademie.de,DE11,Stuttgart,Stuttgart,DE111,"Stuttgart, Stadtkreis","Stuttgart, Stadtkreis"
DE0217,Evang. Hochschule Freiburg (FH),private,University of applied sciences,No,www.eh-freiburg.de,DE13,Freiburg,Freiburg,DE131,"Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis"
DE0219,Evangelische Hochschule Ludwigsburg,private,University of applied sciences,No,www.efh-ludwigsburg.de,DE11,Stuttgart,Stuttgart,DE115,Ludwigsburg,Ludwigsburg
DE0220,Katholische Hochschule Freiburg i.Br.,private,University of applied sciences,No,www.kh-freiburg.de,DE13,Freiburg,Freiburg,DE131,"Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis"
DE0221,Ostbayerische Technische Hochschule Amberg-Weiden,public,University of applied sciences,No,www.oth-aw.de,DE23,Oberpfalz,Oberpfalz,DE233,"Weiden i. d. Opf, Kreisfreie Stadt","Weiden i. d. Opf, Kreisfreie Stadt"
DE0222,Hochschule für angewandte Wissenschaften Ansbach,public,University of applied sciences,No,www.hs-ansbach.de,DE25,Mittelfranken,Mittelfranken,DE251,"Ansbach, Kreisfreie Stadt","Ansbach, Kreisfreie Stadt"
DE0223,Hochschule für angewandte Wissenschaften Aschaffenburg,public,University of applied sciences,No,www.th-ab.de,DE26,Unterfranken,Unterfranken,DE261,"Aschaffenburg, Kreisfreie Stadt","Aschaffenburg, Kreisfreie Stadt"
DE0224,Hochschule für angewandte Wissenschaften Augsburg,public,University of applied sciences,No,www.hs-augsburg.de,DE27,Schwaben,Schwaben,DE271,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt"
DE0225,Hochschule für angewandte Wissenschaften Coburg,public,University of applied sciences,No,www.hs-coburg.de,DE24,Oberfranken,Oberfranken,DE243,"Coburg, Kreisfreie Stadt","Coburg, Kreisfreie Stadt"
DE0226,Technische Hochschule Deggendorf,public,University of applied sciences,No,www.th-deg.de,DE22,Niederbayern,Niederbayern,DE224,Deggendorf,Deggendorf
DE0227,Hochschule für Angewandte Wissenschaften Hof,public,University of applied sciences,No,www.hof-university.de,DE24,Oberfranken,Oberfranken,DE244,"Hof, Kreisfreie Stadt","Hof, Kreisfreie Stadt"
DE0228,Technische Hochschule Ingolstadt,public,University of applied sciences,No,www.thi.de,DE21,Oberbayern,Oberbayern,DE211,"Ingolstadt, Kreisfreie Stadt","Ingolstadt, Kreisfreie Stadt"
DE0229,Hochschule für angewandte Wissenschaften Kempten,public,University of applied sciences,No,www.hochschule-kempten.de,DE27,Schwaben,Schwaben,DE273,"Kempten (Allgäu), Kreisfreie Stadt","Kempten (Allgäu), Kreisfreie Stadt"
DE0230,Hochschule für angewandte Wissenschaften Landshut,public,University of applied sciences,No,www.haw-landshut.de,DE22,Niederbayern,Niederbayern,DE221,"Landshut, Kreisfreie Stadt","Landshut, Kreisfreie Stadt"
DE0231,Hochschule für angewandte Wissenschaften München,public,University of applied sciences,No,www.hm.edu,DE21,Oberbayern,Oberbayern,DE212,"München, Kreisfreie Stadt","München, Kreisfreie Stadt"
DE0232,Hochschule für angewandte Wissenschaften Neu-Ulm,public,University of applied sciences,No,www.hs-neu-ulm.de,DE27,Schwaben,Schwaben,DE279,Neu-Ulm,Neu-Ulm
DE0233,Technische Hochschule Nürnberg Georg Simon Ohm,public,University of applied sciences,No,www.th-nuernberg.de,DE25,Mittelfranken,Mittelfranken,DE254,"Nürnberg, Kreisfreie Stadt","Nürnberg, Kreisfreie Stadt"
DE0234,Ostbayerische Technische Hochschule Regensburg,public,University of applied sciences,No,www.oth-regensburg.de,DE23,Oberpfalz,Oberpfalz,DE232,"Regensburg, Kreisfreie Stadt","Regensburg, Kreisfreie Stadt"
DE0235,Hochschule für angewandte Wissenschaften Rosenheim,public,University of applied sciences,No,www.th-rosenheim.de,DE21,Oberbayern,Oberbayern,DE213,"Rosenheim, Kreisfreie Stadt","Rosenheim, Kreisfreie Stadt"
DE0236,Hochschule für angewandte Wissenschafte Weihenstephan-Triesdorf,public,University of applied sciences,No,www.hswt.de,DE21,Oberbayern,Oberbayern,DE21B,Freising,Freising
DE0237,Hochschule für angewandte Wissenschafte Würzburg-Schweinfurt,public,University of applied sciences,No,www.fhws.de,DE26,Unterfranken,Unterfranken,DE262,"Schweinfurt, Kreisfreie Stadt","Schweinfurt, Kreisfreie Stadt"
DE0239,Hochschule für angewandtes Management-Fachhochschule,private,University of applied sciences,No,www.fham.de,DE21,Oberbayern,Oberbayern,DE21A,Erding,Erding
DE0240,"Hochschule für angewandte Sprachen, München, SDI (Priv. FH)",private,University of applied sciences,No,www.sdi-muenchen.de,DE21,Oberbayern,Oberbayern,DE212,"München, Kreisfreie Stadt","München, Kreisfreie Stadt"
DE0241,Hochschule Macromedia,private,University of applied sciences,No,www.macromedia-fachhochschule.de,DE21,Oberbayern,Oberbayern,DE212,"München, Kreisfreie Stadt","München, Kreisfreie Stadt"
DE0242,Munich Business School München (Priv. FH),private,University of applied sciences,No,www.munich-business-school.de,DE21,Oberbayern,Oberbayern,DE212,"München, Kreisfreie Stadt","München, Kreisfreie Stadt"
DE0244,Evangelische Hochschule Nürnberg (FH),private,University of applied sciences,No,www.evhn.de,DE25,Mittelfranken,Mittelfranken,DE254,"Nürnberg, Kreisfreie Stadt","Nürnberg, Kreisfreie Stadt"
DE0245,Katholische Stiftungsfachhochschule München,private,University of applied sciences,No,www.ksh-muenchen.de,DE21,Oberbayern,Oberbayern,DE212,"München, Kreisfreie Stadt","München, Kreisfreie Stadt"
DE0246,Alice Salomon Hochschule Berlin,public,University of applied sciences,No,www.ash-berlin.eu,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0247,Beuth Hochschule für Technik Berlin,public,University of applied sciences,No,www.beuth-hochschule.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0248,Hochschule für Technik und Wirtschaft Berlin,public,University of applied sciences,No,www.htw-berlin.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0249,Hochschule für Wirtschaft und Recht (HWR) Berlin,public,University of applied sciences,No,www.hwr-berlin.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0251,bbw Hochschule Berlin (Priv. FH),private,University of applied sciences,No,www.bbw-hochschule.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0254,Hochschule für Gesundheit und Sport Berlin (Priv. FH),private,University of applied sciences,No,www.dhgs-hochschule.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0255,IB-Hochschule Berlin (Priv. FH),private,University of applied sciences,No,www.ib-hochschule.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0257,Mediadesign Hochschule Berlin (Priv. FH),private,University of applied sciences,No,www.mediadesign.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0258,SRH Hochschule Berlin (Priv. FH),private,University of applied sciences,No,www.srh-berlin.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0262,Evangelische Hochschule Berlin (FH),private,University of applied sciences,No,www.eh-berlin.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0263,Katholische Hochschule für Sozialwesen Berlin (FH),private,University of applied sciences,No,www.khsb-berlin.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin
DE0264,Technische Hochschule Brandenburg,public,University of applied sciences,No,www.th-brandenburg.de,DE40,Brandenburg,Brandenburg,DE401,"Brandenburg an der Havel, Kreisfreie Stadt","Brandenburg an der Havel, Kreisfreie Stadt"
DE0265,Hochschule für nachhaltige Entwicklung Eberswalde (FH),public,University of applied sciences,No,www.hnee.de,DE40,Brandenburg,Brandenburg,DE405,Barnim,Barnim
DE0267,Fachhochschule Potsdam,public,University of applied sciences,No,www.fh-potsdam.de,DE40,Brandenburg,Brandenburg,DE404,"Potsdam, Kreisfreie Stadt","Potsdam, Kreisfreie Stadt"
DE0268,Technische Hochschule Wildau (FH),public,University of applied sciences,No,en.th-wildau.de,DE40,Brandenburg,Brandenburg,DE406,Dahme-Spreewald,Dahme-Spreewald
DE0271,Hochschule Bremen,public,University of applied sciences,No,www.hs-bremen.de,DE50,Bremen,Bremen,DE501,"Bremen, Kreisfreie Stadt","Bremen, Kreisfreie Stadt"
DE0272,Hochschule Bremerhaven,public,University of applied sciences,No,www.hs-bremerhaven.de,DE50,Bremen,Bremen,DE502,"Bremerhaven, Kreisfreie Stadt","Bremerhaven, Kreisfreie Stadt"
DE0273,APOLLON Hochschule der Gesundheitswirtschaft Bremen (Priv. FH),private,University of applied sciences,No,www.apollon-hochschule.de,DE50,Bremen,Bremen,DE501,"Bremen, Kreisfreie Stadt","Bremen, Kreisfreie Stadt"
DE0274,Hochschule für Angewandte Wissenschaften Hamburg,public,University of applied sciences,No,www.haw-hamburg.de,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg
DE0276,Europäische Fernhochschule Hamburg GmbH Hamburg (Priv. FH),private,University of applied sciences,No,www.euro-fh.de,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg
DE0277,HFH Hamburger Fern-Hochschule (Priv. FH),private,University of applied sciences,No,www.hfh-fernstudium.de,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg
DE0278,HSBA Hamburg School of Business Administration (Priv. FH),private,University of applied sciences,No,www.hsba.de,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg
DE0279,"Evangelische Hochschule für Soziale Arbeit und Diakonie, Hamburg (FH)",private,University of applied sciences,No,www.ev-hochschule-hh.de,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg
DE0280,EBC Hochschule Hamburg,private,University of applied sciences,No,www.eso.de,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg
DE0282,h_da - Hochschule Darmstadt (FH),public,University of applied sciences,Yes,www.h-da.de,DE71,Darmstadt,Darmstadt,DE711,"Darmstadt, Kreisfreie Stadt","Darmstadt, Kreisfreie Stadt"
DE0283,Frankfurt University of Applied Sciences,public,University of applied sciences,No,www.frankfurt-university.de,DE71,Darmstadt,Darmstadt,DE712,"Frankfurt am Main, Kreisfreie Stadt","Frankfurt am Main, Kreisfreie Stadt"
DE0284,Hochschule Fulda,public,University of applied sciences,No,www.hs-fulda.de,DE73,Kassel,Kassel,DE732,Fulda,Fulda
DE0285,Technische Hochschule Mittelhessen,public,University of applied sciences,No,www.thm.de,DE72,Gießen,Gießen,DE721,"Gießen, Landkreis","Gießen, Landkreis"
DE0286,Hochschule RheinMain,public,University of applied sciences,No,www.hs-rm.de,DE71,Darmstadt,Darmstadt,DE714,"Wiesbaden, Kreisfreie Stadt","Wiesbaden, Kreisfreie Stadt"
DE0287,"Hochschule der Deutschen Gesetzl. Unfallversicherung, Bad Hersfeld (Priv. FH)",private,University of applied sciences,No,www.dguv.de,DE73,Kassel,Kassel,DE733,Hersfeld-Rotenburg,Hersfeld-Rotenburg
DE0288,accadis Hochschule Bad Homburg (Priv. FH),private,University of applied sciences,No,www.accadis.com,DE71,Darmstadt,Darmstadt,DE718,Hochtaunuskreis,Hochtaunuskreis
DE0289,Wilhelm Büchner Hochschule Darmstadt (Priv. Fern-FH),private,University of applied sciences,No,www.wb-fernstudium.de,DE71,Darmstadt,Darmstadt,DE716,Darmstadt-Dieburg,Darmstadt-Dieburg
DE0290,"Provadis School of International Management and Technology, Frankfurt a.M. (Priv. FH)",private,University of applied sciences,No,www.provadis-hochschule.de,DE71,Darmstadt,Darmstadt,DE712,"Frankfurt am Main, Kreisfreie Stadt","Frankfurt am Main, Kreisfreie Stadt"
DE0291,Hochschule Fresenius Idstein (Priv. FH),private,University of applied sciences,No,www.hs-fresenius.de,DE71,Darmstadt,Darmstadt,DE71D,Rheingau-Taunus-Kreis,Rheingau-Taunus-Kreis
DE0292,DIPLOMA Hochschule,private,University of applied sciences,No,diploma.de,DE92,Hannover,Hannover,DE928,Schaumburg,Schaumburg
DE0293,"Evangelische Hochschule Darmstadt (EHD), FH",private,University of applied sciences,No,www.eh-darmstadt.de,DE71,Darmstadt,Darmstadt,DE711,"Darmstadt, Kreisfreie Stadt","Darmstadt, Kreisfreie Stadt"
DE0294,Hochschule Neubrandenburg,public,University of applied sciences,No,www.hs-nb.de,DE80,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE80J,Mecklenburgische Seenplatte,Mecklenburgische Seenplatte
DE0295,Hochschule Stralsund,public,University of applied sciences,No,www.hochschule-stralsund.de,DE80,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE80L,Vorpommern-Rügen,Vorpommern-Rügen
DE0296,Hochschule Wismar,public,University of applied sciences,No,www.hs-wismar.de,DE80,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE80M,Nordwestmecklenburg,Nordwestmecklenburg
DE0298,Ostfalia Hochschule für angewandte Wissenschaften,public,University of applied sciences,No,ostfalia.de,DE91,Braunschweig,Braunschweig,DE91B,Wolfenbüttel,Wolfenbüttel
DE0299,Hochschule Hannover (FH),public,University of applied sciences,No,www.hs-hannover.de,DE92,Hannover,Hannover,DE929,Region Hannover,Region Hannover
DE0300,HAWK Hochschule für Angewandte Wissenschaften und Kunst Hildesheim/Holzminden/Göttingen,public,University of applied sciences,No,www.hawk.de,DE92,Hannover,Hannover,DE925,Hildesheim,Hildesheim
DE0302,Hochschule Osnabrück (FH),public,University of applied sciences,No,www.hs-osnabrueck.de,DE94,Weser-Ems,Weser-Ems,DE944,"Osnabrück, Kreisfreie Stadt","Osnabrück, Kreisfreie Stadt"
DE0303,"Hochschule 21, Buxtehude (Priv. FH)",private,University of applied sciences,No,www.hs21.de,DE93,Lüneburg,Lüneburg,DE939,Stade,Stade
DE0304,PFH - Private Hochschule Göttingen,private,University of applied sciences,No,www.pfh-university.com,DE91,Braunschweig,Braunschweig,DE91C,Göttingen,Göttingen
DE0305,Private Fachhochschule der Wirtschaft Hannover,private,University of applied sciences,No,www.fhdw-hannover.de,DE92,Hannover,Hannover,DE929,Region Hannover,Region Hannover
DE0306,Hochschule für Künste im Sozialen,private,University of applied sciences,No,www.hks-ottersberg.de,DE93,Lüneburg,Lüneburg,DE93B,Verden,Verden
DE0307,Private Hochschule für Wirtschaft und Technik Vechta/Diepholz/Oldenburg,private,University of applied sciences,No,www.phwt.de,DE94,Weser-Ems,Weser-Ems,DE94F,Vechta,Vechta
DE0308,Fachhochschule Aachen,public,University of applied sciences,No,www.fh-aachen.de,DEA2,Köln,Köln,DEA2D,Städteregion Aachen,Städteregion Aachen
DE0309,Fachhochschule Bielefeld,public,University of applied sciences,No,www.fh-bielefeld.de,DEA4,Detmold,Detmold,DEA41,"Bielefeld, Kreisfreie Stadt","Bielefeld, Kreisfreie Stadt"
DE0310,Hochschule Bochum,public,University of applied sciences,No,www.hochschule-bochum.de,DEA5,Arnsberg,Arnsberg,DEA51,"Bochum, Kreisfreie Stadt","Bochum, Kreisfreie Stadt"
DE0311,Hochschule Bonn-Rhein-Sieg,public,University of applied sciences,No,www.h-brs.de,DEA2,Köln,Köln,DEA2C,Rhein-Sieg-Kreis,Rhein-Sieg-Kreis
DE0312,Fachhochschule Dortmund,public,University of applied sciences,No,www.fh-dortmund.de,DEA5,Arnsberg,Arnsberg,DEA52,"Dortmund, Kreisfreie Stadt","Dortmund, Kreisfreie Stadt"
DE0313,Hochschule Düsseldorf,public,University of applied sciences,No,www.hs-duesseldorf.de,DEA1,Düsseldorf,Düsseldorf,DEA11,"Düsseldorf, Kreisfreie Stadt","Düsseldorf, Kreisfreie Stadt"
DE0314,Westfälische Hochschule Gelsenkirchen Bocholt Recklinghausen,public,University of applied sciences,No,www.w-hs.de,DEA3,Münster,Münster,DEA32,"Gelsenkirchen, Kreisfreie Stadt","Gelsenkirchen, Kreisfreie Stadt"
